id_partida,mapa,kills,asistencias,muertes,headshots,rango,subrango,acs,fb,fd,racha,rondas_ganadas,rondas_perdidas,es_main,num_amigos,desconocidos
e200e252-5a6c-409f-aa7f-f7bd1c81acbf,Split,24,3,15,18,Radiant,,319.238,6,4,1,13,8,1,0,4
bd9b828a-14ea-4ce9-af50-4ddd1211597f,Haven,21,2,14,19,Radiant,,288.762,4,0,1,13,8,0,0,4
2c00c11e-859e-4788-a512-73d92dfa01a1,Pearl,17,4,13,14,Immortal,1.0,232.632,2,0,1,13,6,1,1,3
cc9337b0-9f85-47e0-8f00-ab921ec84234,Split,16,2,19,12,Ascendant,3.0,242.6,6,5,0,7,13,0,1,3
41308905-83bd-4230-b597-12d0e8d049e3,Haven,24,5,25,26,Ascendant,3.0,267.192,8,7,0,12,14,0,2,2
0f844291-28a0-4b79-b002-6f6e0d996128,Summit,17,0,16,17,Ascendant,3.0,208.545,1,4,0,9,13,0,1,3
5501288c-64a8-44d0-a9c4-4f98a2fcf0f1,Lotus,10,2,18,10,Ascendant,3.0,151.619,4,3,1,13,8,0,2,2
f943f21d-b51f-4784-99fc-8e4a95913d88,Sunset,32,2,24,27,Immortal,1.0,344.577,2,2,1,14,12,1,1,3
64c06ae6-0eff-47e2-9385-9baa0fca7357,Lotus,14,9,11,12,Immortal,1.0,267.0,2,1,2,13,2,0,1,3
ea6cbb18-92b7-44b1-a19d-cdc3fe22a7c8,Breeze,21,7,8,18,Ascendant,3.0,329.125,0,0,3,13,3,0,2,2
b32107b3-2866-493c-b350-21694b7f8407,Ascent,16,7,21,14,Ascendant,3.0,258.3,1,3,0,7,13,1,2,2
e09bbf59-c395-46d8-8958-8964a57223a2,Ascent,14,0,18,6,Ascendant,3.0,184.318,3,3,0,9,13,0,2,2
7cbfc539-cd4d-4348-ab84-f8f2e8e3337c,Breeze,14,3,9,11,Immortal,1.0,191.263,2,1,1,13,6,0,3,1
37c53077-75fa-45d7-ad0a-172f1d4aee4a,Haven,14,2,11,6,Immortal,1.0,217.389,7,2,2,13,5,0,3,1
825282f1-2e30-472b-a7bc-04d00a3d3e1f,Split,13,2,17,12,Immortal,1.0,192.421,1,3,0,6,13,0,1,3
b67f9298-cbfc-4d35-a923-b166ea48698f,Lotus,14,5,20,13,Immortal,2.0,245.167,5,1,0,5,13,1,2,2
8d8d4cd2-4ab3-484b-817a-cfb1c466f29c,Breeze,24,1,22,25,Immortal,1.0,253.923,8,7,1,14,12,0,3,1
deee4a74-fa60-4c04-b788-6b4621d079d4,Split,20,2,23,19,Immortal,2.0,254.87,3,3,0,10,13,1,1,3
